ubigeo,periodo,irsip,irsip_bruto,contrib_rezago,contrib_ejecucion,contrib_canon,contrib_mineria
060102,2022-06-01,28.02,0.033134483162616926,0,-0.017769719428268927,0.05090420259088586,0
060102,2022-07-01,25.61,0.015914325760631204,0,-0.032887241926945476,0.04880156768757668,0
060102,2022-08-01,25.09,0.012214541707529059,0,-0.036600317628374804,0.04881485933590386,0
060102,2022-09-01,24.86,0.01057377605350577,0,-0.038280042350449975,0.048853818403955744,0
060102,2022-10-01,23.61,0.0016397800206232604,0,-0.04667866596082584,0.0483184459814491,0
060102,2022-11-01,22.03,-0.009659110484936013,0,-0.057994706193753305,0.04833559570881729,0
060102,2022-12-01,18.79,-0.032836182927307014,0,-0.08044997353096878,0.04761379060366176,0
060102,2023-01-01,30.08,0.04785772836131171,0,-0,0.04785772836131171,0
060102,2023-02-01,30.09,0.04786932160933674,0,-0,0.04786932160933674,0
060102,2023-03-01,30.08,0.047832155156761494,0,-0,0.047832155156761494,0
060102,2023-04-01,23.67,0.002058029463296654,0,-0.04559365079365079,0.047651680256947444,0
060102,2023-05-01,23.52,9.888826804288486e-4,0,-0.04665396825396826,0.04764285093439711,0
060102,2023-06-01,15.37,-0.057213331900765683,0,-0.104794708994709,0.04758137709394331,0
060102,2023-07-01,14.91,-0.060499460344101655,0,-0.10293915343915344,0.042439693095051786,0
060102,2023-08-01,16.09,-0.05208546698689713,0,-0.09445661375661375,0.04237114676971662,0
060102,2023-09-01,16.55,-0.0488252566843173,0,-0.0910989417989418,0.0422736851146245,0
060102,2023-10-01,18.53,-0.03464995985299761,0,-0.0767846560846561,0.04213469623165848,0
060102,2023-11-01,13.8,-0.06841044855191528,0,-0.11044973544973546,0.04203928689782019,0
060102,2023-12-01,6.53,-0.12035860303892082,0,-0.16231693121693122,0.04195832817801041,0
060102,2024-01-01,8.18,-0.10855523928405125,0,-0.1449984126984127,0.03644317341436145,0
060102,2024-02-01,7.61,-0.11267386796749265,0,-0.1489746031746032,0.03630073520711056,0
060102,2024-03-01,11.07,-0.08791387747973164,0,-0.12423386243386243,0.03631998495413078,0
060102,2024-04-01,10.56,-0.09156270350831225,0,-0.12794497354497356,0.0363822700366613,0
060102,2024-05-01,11.46,-0.0851616127504832,0,-0.12140634920634921,0.03624473645586602,0
060102,2024-06-01,12.54,-0.07746265240404357,0,-0.11371904761904764,0.03625639521500406,0
060102,2024-07-01,9.64,-0.0981358576974342,0,-0.138194708994709,0.04005885129727481,0
060102,2024-08-01,10.99,-0.08849266436535061,0,-0.12847513227513227,0.03998246790978167,0
060102,2024-09-01,11.94,-0.08175010381944553,0,-0.12167142857142857,0.03992132475198303,0
060102,2024-10-01,9.17,-0.10147575785593871,0,-0.14155238095238096,0.040076623096442256,0
060102,2024-11-01,6.78,-0.11857501112394334,0,-0.1586058201058201,0.04003080898187678,0
060102,2024-12-01,9,-0.10271152603837518,0,-0.14270105820105822,0.03998953216268304,0
060102,2025-01-01,8.06,-0.10945687246492952,0,-0.1499555790586991,0.04049870659376958,0
060102,2025-02-01,9.79,-0.09709780283926664,0,-0.13759175039661556,0.04049394755734891,0
060102,2025-03-01,13.62,-0.06972650880167841,0,-0.1102147012162877,0.04048819241460928,0
060102,2025-04-01,18,-0.03843289811276726,0,-0.08027657324167108,0.041843675128903815,0
060102,2025-05-01,19.02,-0.031197810510781215,0,-0.073034902168165,0.04183709165738378,0
060102,2025-06-01,20.9,-0.017737055011365223,0,-0.06764780539397144,0.04991075038260622,0
060102,2025-07-01,23.48,6.746825487858876e-4,0,-0.04874881015335801,0.0494234927021439,0
060102,2025-08-01,24.65,0.009081166529552723,0,-0.0403590692755156,0.049440235805068324,0
060102,2025-09-01,24.34,0.006804702239500124,0,-0.042655208884188264,0.04945991112368839,0
060102,2025-10-01,22.26,-0.008046485102938199,0,-0.05899312533051296,0.05094664022757476,0
060102,2025-11-01,21.26,-0.015186029055320682,0,-0.06614648334214701,0.05096045428682633,0
060102,2025-12-01,17.77,-0.04007794256305301,0,-0.09105076679005818,0.050972824227005165,0
060102,2026-01-01,15.84,-0.053885159181159305,0,-0.10606398730830248,0.052178828127143174,0
060102,2026-02-01,16.87,-0.04652487887327322,0,-0.10058857747223693,0.054063698598963705,0
060103,2019-01-01,NA,NA,NA,-0,NA,NA
060103,2019-02-01,NA,NA,0,-0,NA,NA
060103,2019-03-01,NA,NA,0,-0,NA,NA
060103,2019-04-01,NA,NA,0,-0.09305561497326205,NA,NA
060103,2019-05-01,NA,NA,0,-0.07340855614973263,NA,NA
060103,2019-06-01,NA,NA,0,-0.0766235294117647,NA,NA
060103,2019-07-01,NA,NA,0,-0.10323636363636364,NA,NA
060103,2019-08-01,NA,NA,0,-0.11189893048128342,NA,NA
060103,2019-09-01,NA,NA,0,-0.11180962566844921,NA,NA
060103,2019-10-01,NA,NA,0,-0.09662780748663102,NA,NA
060103,2019-11-01,NA,NA,0,-0.07564117647058824,NA,NA
060103,2019-12-01,20.15,-0.023092946711763387,0,-0.06471138428647782,0.04161843757471444,0
060103,2020-01-01,17.13,-0.04469510369261174,0,-0.0902317138280833,0.04553661013547156,0
060103,2020-02-01,23.33,-3.702754210715975e-4,0,-0.044313400961025096,0.0439431255399535,0
060103,2020-03-01,22.97,-0.0029481926766056835,0,-0.046899092365189535,0.04395089968858385,0
060103,2020-04-01,21.45,-0.013807086240788163,0,-0.05857928457020823,0.04477219832942007,0
060103,2020-05-01,22.3,-0.007744712283323893,0,-0.0525162840363054,0.04477157175298151,0
060103,2020-06-01,24.4,0.007233283577351771,0,-0.03753710624666311,0.04477038982401488,0
060103,2020-07-01,25.8,0.017227105214787503,0,-0.02478697277095569,0.04201407798574319,0
060103,2020-08-01,26.03,0.018918693423568535,0,-0.023092899092365192,0.04201159251593373,0
060103,2020-09-01,26.44,0.021832231542022337,0,-0.02933422317138281,0.05116645471340515,0
060103,2020-10-01,24.04,0.00470758475901728,0,-0.046007474639615596,0.05071505939863288,0
060103,2020-11-01,22.59,-0.005675914596953005,0,-0.05679604911906033,0.05112013452210733,0
060103,2020-12-01,24.42,0.007429285106874954,0,-0.04368926855312333,0.05111855365999828,0
060103,2021-01-01,30.52,0.05098741220122703,0,-0,0.05098741220122703,0
060103,2021-02-01,24.34,0.006847275052400473,0,-0.04413824152542373,0.0509855165778242,0
060103,2021-03-01,26.92,0.025241952706636765,0,-0.025739936440677968,0.05098188914731473,0
060103,2021-04-01,27,0.02585640303932219,0,-0.025209216101694916,0.05106561914101711,0
060103,2021-05-01,27.96,0.032667351224632435,0,-0.018398305084745763,0.0510656563093782,0
060103,2021-06-01,28.7,0.037975185289346014,0,-0.013091101694915255,0.051066286984261265,0
060103,2021-07-01,29.5,0.04365599595690901,0,-0.013091101694915255,0.056747097651824265,0
060103,2021-08-01,29.54,0.04395785611670676,0,-0.01282574152542373,0.05678359764213049,0
060103,2021-09-01,28.65,0.03764759019035035,0,-0.015213983050847457,0.05286157324119781,0
060103,2021-10-01,28.91,0.03944477837976217,0,-0.014410269984118582,0.053855048363880755,0
060103,2021-11-01,28.71,0.03803686686823808,0,-0.01555955532027528,0.05359642218851336,0
060103,2021-12-01,28.87,0.0391832251401031,0,-0.014675489677077819,0.053858714817180915,0
060103,2022-01-01,12.52,-0.07757928110392709,0,-0.13331709899417682,0.05573781789024972,0
060103,2022-02-01,12.71,-0.07623457402658346,0,-0.13199100052938065,0.0557564265027972,0
060103,2022-03-01,11.09,-0.08779495246115404,0,-0.14357226045526733,0.0557773079941133,0
060103,2022-04-01,12.41,-0.07838179915141207,0,-0.13420116463737428,0.05581936548596221,0
060103,2022-05-01,14.79,-0.061383393433727625,0,-0.11722710428798307,0.05584371085425544,0
060103,2022-06-01,15.37,-0.057202520121040996,0,-0.11307199576495501,0.055869475643914014,0
060103,2022-07-01,16.53,-0.04897895826308126,0,-0.10272842773954474,0.05374946947646348,0
060103,2022-08-01,18.93,-0.03183965100519127,0,-0.08557755426151403,0.053737903256322765,0
060103,2022-09-01,12.21,-0.079823300704221,0,-0.13358231868713608,0.05375901798291508,0
060103,2022-10-01,12.51,-0.07765013883661773,0,-0.13084171519322393,0.0531915763566062,0
060103,2022-11-01,10.02,-0.09543461974744416,0,-0.14861143462149287,0.05317681487404871,0
060103,2022-12-01,12.25,-0.07951904816486097,0,-0.13243303335097936,0.0529139851861184,0
060103,2023-01-01,30.78,0.05284375907405743,0,-0,0.05284375907405743,0
060103,2023-02-01,30.78,0.05282381514313041,0,-0,0.05282381514313041,0
060103,2023-03-01,9.68,-0.09783999917201067,0,-0.15065343915343915,0.05281343998142848,0
060103,2023-04-01,14.42,-0.064011299396177307,0,-0.11663492063492063,0.052623621238743326,0
060103,2023-05-01,14.1,-0.0663268914068631,0,-0.11893227513227513,0.05260538372541202,0
060103,2023-06-01,14.12,-0.06617425719337966,0,-0.11875555555555557,0.05258129836217591,0
060103,2023-07-01,15.61,-0.05552465583611894,0,-0.10276243386243386,0.047237778026314924,0
060103,2023-08-01,16.1,-0.052043115547300255,0,-0.09922804232804233,0.04718492678074208,0
060103,2023-09-01,18.89,-0.032066950882843025,0,-0.07917037037037038,0.04710341948752735,0
060103,2023-10-01,21.53,-0.013256781610461954,0,-0.06026137566137567,0.047004594050913714,0
060103,2023-11-01,22.03,-0.009673393674061212,0,-0.05663862433862434,0.04696523066456313,0
060103,2023-12-01,18.93,-0.031778391101770186,0,-0.07872857142857143,0.04695018032680124,0
060103,2024-01-01,29.19,0.041484257796930796,0,-0,0.041484257796930796,0
060103,2024-02-01,29.19,0.04149660226409614,0,-0,0.04149660226409614,0
060103,2024-03-01,20.49,-0.020649020914094374,0,-0.062116931216931216,0.04146791030283684,0
060103,2024-04-01,25.86,0.01765313798340542,0.076375,-0.10037671957671958,0.041654857560125,0
060103,2024-05-01,27.52,0.029553859451318484,0.076375,-0.08844814814814816,0.04162700759946665,0
060103,2024-06-01,23.45,4.568195325860905e-4,0.076375,-0.11751851851851852,0.041600338051104614,0
060103,2024-07-01,27.5,0.029405316827213278,0.076375,-0.09445661375661375,0.04748693058382703,0
060103,2024-08-01,30.52,0.05094637549052048,0.076375,-0.0728968253968254,0.047468200887345886,0
060103,2024-09-01,32.98,0.06851272644286394,0.076375,-0.05531322751322752,0.04745095395609145,0
060103,2024-10-01,34.24,0.07753704593703326,0.076375,-0.04647724867724867,0.047639294614281937,0
060103,2024-11-01,35.9,0.08936259230633364,0.076375,-0.034637037037037036,0.047624629343370674,0
060103,2024-12-01,33.99,0.07574014297869652,0.076375,-0.048244444444444444,0.04760958742314097,0
060103,2025-01-01,40.85,0.1247467853962833,0.076375,-0,0.0483717853962833,0
060103,2025-02-01,40.85,0.12473287101872516,0.076375,-0,0.048357871018725164,0
060103,2025-03-01,40.85,0.12471550821682412,0.076375,-0,0.04834050821682412,0
060103,2025-04-01,37.38,0.09993740345273677,0.076375,-0.02622897937599154,0.049791382828728324,0
060103,2025-05-01,36.51,0.09375215249875796,0.076375,-0.03241089370703332,0.049788046205791275,0
060103,2025-06-01,38.83,0.11028248016043615,0.076375,-0.028878371232152304,0.06278585139258847,0
060103,2025-07-01,39.42,0.11452680772815957,0.076375,-0.024197778952934956,0.06234958668109452,0
060103,2025-08-01,40.75,0.12399764484523092,0.076375,-0.01474828133262824,0.06237092617785916,0
060103,2025-09-01,41.28,0.12781794336588553,0.076375,-0.010950819672131148,0.062393763038016685,0
060103,2025-10-01,41.84,0.13181151342539887,0.076375,-0.00785986250661026,0.06329637593200914,0
060103,2025-11-01,41.56,0.12979975517548115,0.076375,-0.009891062929666844,0.06331581810514801,0
060103,2025-12-01,38.73,0.10959538009973796,0.076375,-0.030114754098360657,0.06333513419809862,0
060103,2026-01-01,26.69,0.023625712428274034,0.076375,-0.11772131147540985,0.06497202390368388,0
060103,2026-02-01,32.41,0.06445104196816198,0.076375,-0.07798043363299842,0.0660564756011604,0
060104,2019-01-01,NA,NA,NA,-0,NA,NA
060104,2019-02-01,NA,NA,0,-0,NA,NA
060104,2019-03-01,NA,NA,0,-0,NA,NA
060104,2019-04-01,NA,NA,0,-0.02714866310160428,NA,NA
060104,2019-05-01,NA,NA,0,-0.023040641711229947,NA,NA
060104,2019-06-01,NA,NA,0,-0.08457165775401071,NA,NA
060104,2019-07-01,NA,NA,0,-0.0678716577540107,NA,NA
060104,2019-08-01,NA,NA,0,-0.05617272727272728,NA,NA
060104,2019-09-01,NA,NA,0,-0.04617058823529412,NA,NA
060104,2019-10-01,NA,NA,0,-0.049742780748663104,NA,NA
060104,2019-11-01,NA,NA,0,-0.05420802139037433,NA,NA
060104,2019-12-01,24.42,0.007435774907892594,0,-0.0348995189738108,0.042335293881703394,0
060104,2020-01-01,7.71,-0.11196286346742884,0,-0.1571922050186866,0.04522934155125776,0
060104,2020-02-01,12.17,-0.08005991832390714,0,-0.12348905499199146,0.04342913666808432,0
060104,2020-03-01,15.79,-0.0541956127496779,0,-0.09763214095034704,0.04343652820066914,0
060104,2020-04-01,17.17,-0.04439981898979863,0,-0.08818099305926322,0.043781174069464586,0
060104,2020-05-01,18.28,-0.036465802861179904,0,-0.0802455953016551,0.0437797924404752,0
060104,2020-06-01,20.71,-0.019082270695017528,0,-0.06285904965296317,0.04377677895794564,0
060104,2020-07-01,22.43,-0.0068269237755900075,0,-0.04609663641217298,0.03926971263658297,0
060104,2020-08-01,24.2,0.005825728449814285,0,-0.03343566470902296,0.03926139315883725,0
060104,2020-09-01,27,0.02582975946084854,0,-0.021042178323545116,0.04687193778439366,0
060104,2020-10-01,27.37,0.02844586294165646,0,-0.0180106780565937,0.04645654099825016,0
060104,2020-11-01,27.6,0.03013586613638676,0,-0.016316604378003204,0.046452470514389964,0
060104,2020-12-01,28.38,0.035659882504451276,0,-0.010788574479444743,0.04644845698389602,0
060104,2021-01-01,14.24,-0.06532109155798814,0,-0.11100900423728814,0.0456879126793,0
060104,2021-02-01,19.07,-0.030829172828058797,0,-0.07651218220338983,0.045683009375331034,0
060104,2021-03-01,21.91,-0.010491236140566261,0,-0.05616790254237289,0.04567666640180663,0
060104,2021-04-01,22.09,-0.009260928529748441,0,-0.055018008474576274,0.04575707994482783,0
060104,2021-05-01,23.7,0.0022377850308408845,0,-0.043519067796610175,0.04575685282745106,0
060104,2021-06-01,25.15,0.012586801714309204,0,-0.033170021186440676,0.04575682290074988,0
060104,2021-07-01,21.39,-0.014210966818891058,0,-0.0656324152542373,0.05142144843534624,0
060104,2021-08-01,18.96,-0.03159975956635542,0,-0.08305773305084746,0.05145797348449204,0
060104,2021-09-01,18.89,-0.03205783056612092,0,-0.07960805084745763,0.04755022028133671,0
060104,2021-10-01,16.14,-0.051750539905715535,0,-0.09998782424563261,0.04823728433991708,0
060104,2021-11-01,16.11,-0.05197224489709106,0,-0.10025304393859186,0.048280799041500795,0
060104,2021-12-01,16.6,-0.04844361618523719,0,-0.09698200105876124,0.048538384873524056,0
060104,2022-01-01,30.44,0.050417901327844836,0,-0,0.050417901327844836,0
060104,2022-02-01,10.94,-0.08889822541445064,0,-0.13932874536791953,0.0504305199534689,0
060104,2022-03-01,17.28,-0.04361891753657623,0,-0.09406458443620964,0.050445666899633416,0
060104,2022-04-01,16.44,-0.04959610064451434,0,-0.10007623080995236,0.050480130165438016,0
060104,2022-05-01,19.46,-0.02800586499996189,0,-0.07850502911593436,0.050499164115972474,0
060104,2022-06-01,23.09,-0.0020811508061557224,0,-0.05260190577024881,0.050520754964093084,0
060104,2022-07-01,24.71,0.009488194101671503,0,-0.038898888300688196,0.0483870824023597,0
060104,2022-08-01,24.31,0.006646923061009002,0,-0.04172789835892007,0.04837482141992907,0
060104,2022-09-01,23.29,-6.735949461088159e-4,0,-0.04906564319745898,0.04839204825135016,0
060104,2022-10-01,19.3,-0.029175545653572207,0,-0.07700211752249868,0.04782657186892647,0
060104,2022-11-01,18.1,-0.03775555916565551,0,-0.08557755426151403,0.04782199509585852,0
060104,2022-12-01,10.55,-0.09166672448119009,0,-0.1392403388035998,0.04757361432240969,0
060104,2023-01-01,29.4,0.04297235400671673,0,-0,0.04297235400671673,0
060104,2023-02-01,10.66,-0.09086074014530178,0,-0.1383714285714286,0.04751068842612681,0
060104,2023-03-01,16.25,-0.05092541887386748,0,-0.09843280423280423,0.047507385358936755,0
060104,2023-04-01,18.59,-0.03422827076247739,0,-0.08155608465608466,0.04732781389360727,0
060104,2023-05-01,18,-0.03847842493436011,0,-0.0857973544973545,0.04731892956299439,0
060104,2023-06-01,21.1,-0.016318643017715552,0,-0.06361904761904762,0.047300404601332065,0
060104,2023-07-01,20.79,-0.018518394611868647,0,-0.06052645502645503,0.042008060414586386,0
060104,2023-08-01,22.16,-0.008754961682068851,0,-0.050718518518518524,0.04196355683644967,0
060104,2023-09-01,16.34,-0.05026711139200432,0,-0.09215925925925926,0.04189214786725494,0
060104,2023-10-01,14.62,-0.062560002346257,0,-0.10435291005291006,0.04179290770665307,0
060104,2023-11-01,13.29,-0.07207884925784222,0,-0.11380740740740741,0.0417285581495652,0
060104,2023-12-01,16.93,-0.046061560816079455,0,-0.08774126984126986,0.0416797090251904,0
060104,2024-01-01,7.52,-0.11328465459477297,0,-0.15728042328042327,0.04399576868565031,0
060104,2024-02-01,10.15,-0.09447518627267013,0,-0.13068412698412699,0.036208940711456854,0
060104,2024-03-01,12.53,-0.07754661495973092,0,-0.11371904761904764,0.036172432659316724,0
060104,2024-04-01,13.46,-0.07083648757711705,0,-0.10718042328042329,0.03634393570330625,0
060104,2024-05-01,9.56,-0.09870684365083593,0,-0.1350137566137566,0.03630691296292068,0
060104,2024-06-01,11.59,-0.08424138212795709,0,-0.12052275132275134,0.036281369194794244,0
060104,2024-07-01,7.34,-0.11457683871957951,0,-0.15153703703703705,0.036960198317457546,0
060104,2024-08-01,6.88,-0.11789868768176412,0,-0.15480634920634923,0.036907661524585106,0
060104,2024-09-01,7.47,-0.11362169361685787,0,-0.1504767195767196,0.03685502595986173,0
060104,2024-10-01,8.34,-0.10740518694577873,0,-0.14455661375661377,0.03715142681083504,0
060104,2024-11-01,8.61,-0.10548461673652479,0,-0.1426126984126984,0.037128081676173624,0
060104,2024-12-01,12.26,-0.07943161512320411,0,-0.11654656084656086,0.037114945723356746,0
060104,2025-01-01,28.66,0.037656465614898216,0,-0,0.037656465614898216,0
060104,2025-02-01,15.87,-0.05366400941955619,0,-0.09131570597567425,0.03765169655611806,0
060104,2025-03-01,20.38,-0.02143421187763215,0,-0.059081438392384986,0.037647226514752836,0
060104,2025-04-01,22.42,-0.006890943903201212,0,-0.04645267054468536,0.03956172664148415,0
060104,2025-05-01,24.24,0.006087886175401687,0,-0.033470650449497624,0.03955853662489931,0
060104,2025-06-01,25.74,0.016800798035612283,0,-0.03241089370703332,0.0492116917426456,0
060104,2025-07-01,25.75,0.016866935614310685,0,-0.03294077207826547,0.049807707692576156,0
060104,2025-08-01,26.07,0.01918649763586797,0,-0.03064463246959281,0.04983113010546078,0
060104,2025-09-01,26.27,0.020625716623355127,0,-0.029231623479640402,0.04985734010299553,0
060104,2025-10-01,21.77,-0.01153669029971318,0,-0.06287890005288208,0.051342209753168895,0
060104,2025-11-01,23.4,1.4122637401728366e-4,0,-0.05122157588577472,0.051362802259792006,0
060104,2025-12-01,21.65,-0.01237775909145275,0,-0.06376203067160233,0.051384271580149576,0
060104,2026-01-01,15.77,-0.05440066169928026,0,-0.10659386567953465,0.052193203980254385,0
060104,2026-02-01,17.62,-0.04112954718140774,0,-0.09520148069804336,0.054071933516635626,0
060105,2019-01-01,NA,NA,NA,-0,NA,NA
060105,2019-02-01,NA,NA,0,-0.08734010695187165,NA,NA
060105,2019-03-01,NA,NA,0,-0.10118235294117647,NA,NA
060105,2019-04-01,NA,NA,0,-0.052064705882352944,NA,NA
060105,2019-05-01,NA,NA,0,-0.079124064171123,NA,NA
060105,2019-06-01,NA,NA,0,-0.058494652406417116,NA,NA
060105,2019-07-01,NA,NA,0,-0.043848663101604284,NA,NA
060105,2019-08-01,NA,NA,0,-0.030810160427807487,NA,NA
060105,2019-09-01,NA,NA,0,-0.035364705882352944,NA,NA
060105,2019-10-01,NA,NA,0,-0.030542245989304814,NA,NA
060105,2019-11-01,NA,NA,0,-0.031703208556149734,NA,NA
060105,2019-12-01,41.1,0.1265613007888061,0.076375,-0.021243185462319614,0.04309810775260268,0.028331378498523022
060105,2020-01-01,30.94,0.05400266024390104,0.076375,-0.10333849439402029,0.046351188567865825,0.03461496607005551
060105,2020-02-01,36.56,0.0941263135182081,0.076375,-0.06464228510411105,0.04467046482267883,0.03772313379964032
060105,2020-03-01,38.28,0.10639559008538974,0.076375,-0.05376454885210892,0.04467989851112309,0.03910524042637556
060105,2020-04-01,27.36,0.02836811213257443,0,-0.05652856380138815,0.04533254309358328,0.039564132840379296
060105,2020-05-01,37.95,0.10399817935702971,0.076375,-0.05786599038974907,0.04533140374469636,0.04015776600208243
060105,2020-06-01,38.67,0.1091844109509884,0.076375,-0.0540320341697811,0.04532853623791096,0.04151290888285854
060105,2020-07-01,29.26,0.0420013948607566,0,-0.04279765082754939,0.04214623675605033,0.04265280893225566
060105,2020-08-01,39.4,0.11438834440613793,0.076375,-0.04823651895355046,0.042139716761854774,0.04411014659783361
060105,2020-09-01,42.57,0.13702067066126994,0.076375,-0.03468392952482648,0.049953017517504826,0.04537658266859161
060105,2020-10-01,37.86,0.10338533338884931,0.076375,-0.06910037373198079,0.04972415865205656,0.04638654846877355
060105,2020-11-01,39.22,0.11310704805902894,0.076375,-0.060273358248798724,0.04972003386982451,0.04728537243800316
060105,2020-12-01,40.78,0.12423148169753193,0.076375,-0.050019754404698344,0.04971556929714097,0.04816066680508929
060105,2021-01-01,47.71,0.17374773788347847,0.076375,-0,0.049461263887747124,0.04791147399573135
060105,2021-02-01,40.93,0.12529283254179557,0.076375,-0.04811864406779662,0.04945602983569563,0.04758044677389657
060105,2021-03-01,42.78,0.1385225159667378,0.076375,-0.034762182203389835,0.04944932086392784,0.04746037730619982
060105,2021-04-01,42.39,0.13571039201810872,0.076375,-0.03794650423728814,0.04972194489968975,0.04755995135570713
060105,2021-05-01,40.92,0.1252776456617935,0.076375,-0.048472457627118645,0.04972139452986908,0.04765370875904308
060105,2021-06-01,41.43,0.12886345189180703,0.076375,-0.04466896186440678,0.04972184717126719,0.04743556658494664
060105,2021-07-01,41.21,0.12731445325807556,0.076375,-0.05254131355932204,0.056289511753409925,0.04719125506398768
060105,2021-08-01,40.44,0.12181044624648303,0.076375,-0.057494703389830516,0.05631468887381897,0.04661546076249458
060105,2021-09-01,40.85,0.12477529390371925,0.076375,-0.05059533898305085,0.05309927253692417,0.04589636034984593
060105,2021-10-01,42.36,0.13551412354237108,0.076375,-0.04093223928004235,0.05492762590464151,0.04514373691777192
060105,2021-11-01,42.61,0.13734429994713984,0.076375,-0.038280042350449975,0.05495571320535722,0.0442936290922326
060105,2021-12-01,44,0.1472353607149393,0.076375,-0.02740603493912123,0.05511019471981588,0.043156200934244646
060105,2022-01-01,33.07,0.0692071469438833,0.076375,-0.10785600847009001,0.057306195469009544,0.04338195994496377
060105,2022-02-01,37.56,0.10124640620420987,0.076375,-0.07585283218634198,0.0573232124504008,0.04340102594015105
060105,2022-03-01,35.14,0.08392977380861485,0.076375,-0.09326892535733193,0.05734378332368714,0.043479915842259645
060105,2022-04-01,27.23,0.027462989307079362,0,-0.07364266807834834,0.05753464699465619,0.043571010390771506
060105,2022-05-01,30.14,0.04821913178187216,0,-0.05286712546320805,0.05755983022391692,0.04352642702116329
060105,2022-06-01,31.01,0.05446318570978517,0,-0.046590259396506094,0.05758942155055716,0.04346402355573411
060105,2022-07-01,30.93,0.053902887552782934,0,-0.0452641609317099,0.05579274409872637,0.04337430438576646
060105,2022-08-01,30.8,0.05299225095632063,0,-0.04614822657490736,0.05580933323153085,0.04333114429969714
060105,2022-09-01,30.94,0.05394790658276619,0,-0.04517575436739015,0.05584906380988215,0.04327459714027419
060105,2022-10-01,30.65,0.05186343018318283,0,-0.04623663313922711,0.054804605149248196,0.043295458173161744
060105,2022-11-01,31.49,0.05787456392150474,0,-0.04022498676548439,0.05482966889943204,0.043269881787557085
060105,2022-12-01,30.23,0.048920481369748955,0,-0.04915404976177872,0.05471970195847011,0.043354829173057566
060105,2023-01-01,37.15,0.09830052173769066,0,-0,0.0547046386940173,0.04359588304367335
060105,2023-02-01,37.17,0.09842885644282998,0,-0,0.05471406522279588,0.043714791220034105
060105,2023-03-01,14.26,-0.06516040462973396,0,-0.16373068783068784,0.05472884452325923,0.04384143867769464
060105,2023-04-01,14.95,-0.06020309721298039,0,-0.15895925925925927,0.054689599420203,0.04406656262607588
060105,2023-05-01,15.77,-0.054345293057721164,0,-0.15330423280423283,0.05468301346830523,0.04427592627820644
060105,2023-06-01,16.65,-0.04809919603588078,0,-0.1472957671957672,0.05466293613918601,0.0445336350207004
060105,2023-07-01,14.59,-0.06281295526436531,0,-0.15825238095238095,0.050675981264144125,0.04476344442387151
060105,2023-08-01,14.48,-0.06360280264948878,0,-0.15922433862433863,0.05063238591994713,0.04498915005490273
060105,2023-09-01,14.48,-0.0636076608504217,0,-0.1594010582010582,0.050556554686709596,0.04523684266392691
060105,2023-10-01,14.6,-0.06273447813887101,0,-0.1587825396825397,0.050555176439386375,0.045492885104282316
060105,2023-11-01,14.41,-0.06407978085359566,0,-0.16028465608465609,0.05048371732478598,0.04572115790627444
060105,2023-12-01,15.16,-0.058698294810202244,0,-0.15507142857142858,0.05041957843144933,0.04595355532977701
060105,2024-01-01,36.28,0.09209463895457137,0,-0,0.04595094759355572,0.046143691361015655
060105,2024-02-01,26.32,0.02100848220899812,0,-0.07112962962962964,0.04589308137942926,0.0462450304591985
060105,2024-03-01,30.3,0.049407303013794694,0,-0.04267777777777778,0.04581320989504366,0.046271870896528816
060105,2024-04-01,31.32,0.056713644003386306,0,-0.0356973544973545,0.046071899041755626,0.04633909945898518
060105,2024-05-01,32.38,0.06423870055833367,0,-0.028363492063492066,0.04603352693342086,0.04656866568840487
060105,2024-06-01,33.38,0.07138626667411552,0,-0.021383068783068785,0.04601737158102362,0.046751963876160686
060105,2024-07-01,32.27,0.06344122817314687,0,-0.030749206349206352,0.047231537837324,0.04695889668502922
060105,2024-08-01,30.36,0.04979719796643954,0,-0.044621693121693125,0.047215469749876296,0.04720342133825637
060105,2024-09-01,26.81,0.024455542372156615,0,-0.07015767195767196,0.04721234272106271,0.04740087160876587
060105,2024-10-01,23.76,0.0027073628299873476,0,-0.09224761904761906,0.04732111954713012,0.04763386233047629
060105,2024-11-01,24.25,0.006168625246389357,0,-0.08897830687830689,0.04732089158580434,0.04782604053889191
060105,2024-12-01,23.53,0.0010648081944976753,0,-0.09427989417989419,0.047316694248621546,0.048028008125770315
060105,2025-01-01,17.75,-0.04020799546593263,0,-0.13759175039661556,0.04910836905468091,0.04827538587600202
060105,2025-02-01,26.11,0.01947102219660577,0,-0.07806874669487045,0.04910743574823421,0.04843233314324201
060105,2025-03-01,31.49,0.057896189741103686,0,-0.03982919090428345,0.04910830825283825,0.048617072392548887
060105,2025-04-01,33.38,0.07142947410056497,0,-0.029408249603384458,0.05207234059197948,0.04876538311196995
060105,2025-05-01,31.61,0.05876210279705138,0,-0.04212533051295611,0.05207317312847084,0.04881426018153665
060105,2025-06-01,34.58,0.07995286310282372,0,-0.026493918561607616,0.05754583366555201,0.048900947998879334
060105,2025-07-01,36.1,0.09079581418482763,0,-0.017132734003172927,0.0589263490688314,0.049002199119169164
060105,2025-08-01,36.85,0.09614661553591523,0,-0.011922263352723428,0.05893804128258939,0.04913083760604927
060105,2025-09-01,36.26,0.0919405134573559,0,-0.016337916446324697,0.058954244436293525,0.04932418546738709
